Name,Points,PerKr,URL,ImgURL
One.com,500,,https://onlineshopping.flysas.com/se/one.com-2/18361/,https://onlineshopping.flysas.com/Images/Shops/one.com-2/se.jpg
OnePlus,10,100,https://onlineshopping.flysas.com/se/oneplus/19224/,https://onlineshopping.flysas.com/Images/Shops/oneplus/se.jpg
Ongoal,25,100,https://onlineshopping.flysas.com/se/ongoal/18459/,https://onlineshopping.flysas.com/Images/Shops/ongoal/se.jpg
Önskefoto,50,100,https://onlineshopping.flysas.com/se/onskefoto/8006/,https://onlineshopping.flysas.com/Images/Shops/Onskefoto/se.jpg
Ord & Bok,25,100,https://onlineshopping.flysas.com/se/ordochbok/19334/,https://onlineshopping.flysas.com/Images/Shops/ordochbok/se.jpg
Ordochbok,25,100,https://onlineshopping.flysas.com/se/ordochbok/19574/,https://onlineshopping.flysas.com/Images/Shops/ordochbok/se.jpg
Organic Basics,25,100,https://onlineshopping.flysas.com/se/organic-basics/19525/,https://onlineshopping.flysas.com/Images/Shops/organic-basics/se.jpg
Oslo Skin Lab,1,,https://onlineshopping.flysas.com/se/oslo-skin-lab/18997/,https://onlineshopping.flysas.com/Images/Shops/oslo-skin-lab/se.jpg
Outdoorexperten,25,100,https://onlineshopping.flysas.com/se/outdoorexperten-2/19542/,https://onlineshopping.flysas.com/Images/Shops/outdoorexperten-2/se.jpg
Outnorth,25,100,https://onlineshopping.flysas.com/se/outnorth/6931/,https://onlineshopping.flysas.com/Images/Shops/outnorth/se.jpg
Ownit,1,,https://onlineshopping.flysas.com/se/ownit/18809/,https://onlineshopping.flysas.com/Images/Shops/ownit/se.jpg
P Lindberg,25,100,https://onlineshopping.flysas.com/se/p-lindberg/19247/,https://onlineshopping.flysas.com/Images/Shops/p-lindberg/se.jpg
Padel Nuestro,25,100,https://onlineshopping.flysas.com/se/padelnuestro/19538/,https://onlineshopping.flysas.com/Images/Shops/padelnuestro/se.jpg
Padelspecialisten,25,100,https://onlineshopping.flysas.com/se/padelspecialisten/19309/,https://onlineshopping.flysas.com/Images/Shops/padelspecialisten/se.jpg
PadelXpert,50,100,https://onlineshopping.flysas.com/se/padelxpert/19425/,https://onlineshopping.flysas.com/Images/Shops/padelxpert/se.jpg
Palace Resorts,25,100,https://onlineshopping.flysas.com/se/palace-resorts/19155/,https://onlineshopping.flysas.com/Images/Shops/palace-resorts/se.jpg
Panda Feet,50,100,https://onlineshopping.flysas.com/se/panda-feet/18458/,https://onlineshopping.flysas.com/Images/Shops/panda-feet/se.jpg
Parfym Klick,25,100,https://onlineshopping.flysas.com/se/perfume-click/18688/,https://onlineshopping.flysas.com/Images/Shops/perfume-click/se.jpg
Parfym.se,25,100,https://onlineshopping.flysas.com/se/parfym/7256/,https://onlineshopping.flysas.com/Images/Shops/parfym/se.jpg
Parfymonline,25,100,https://onlineshopping.flysas.com/se/parfymonline/7975/,https://onlineshopping.flysas.com/Images/Shops/parfymonline/se.jpg
PatPat,25,100,https://onlineshopping.flysas.com/se/patpat/19503/,https://onlineshopping.flysas.com/Images/Shops/patpat/se.jpg
Peace of Home,10,100,https://onlineshopping.flysas.com/se/peaceofhome/19094/,https://onlineshopping.flysas.com/Images/Shops/peaceofhome/se.jpg
Pen Store,50,100,https://onlineshopping.flysas.com/se/penstore/8936/,https://onlineshopping.flysas.com/Images/Shops/penstore/se.jpg
Petster,25,100,https://onlineshopping.flysas.com/se/petster/18991/,https://onlineshopping.flysas.com/Images/Shops/petster/se.jpg
Philips,25,100,https://onlineshopping.flysas.com/se/philips/6932/,https://onlineshopping.flysas.com/Images/Shops/philips/se.jpg
Pierre Robert,50,100,https://onlineshopping.flysas.com/se/pierre-robert/8035/,https://onlineshopping.flysas.com/Images/Shops/pierre-robert/se.jpg
PlickoPlock,25,100,https://onlineshopping.flysas.com/se/plickoplock/18187/,https://onlineshopping.flysas.com/Images/Shops/plickoplock/se.jpg
Plusshop,75,100,https://onlineshopping.flysas.com/se/plusshop/19208/,https://onlineshopping.flysas.com/Images/Shops/plusshop/se.jpg
PN Jakt AB,25,100,https://onlineshopping.flysas.com/se/pn-jakt-ab/8518/,https://onlineshopping.flysas.com/Images/Shops/pn-jakt-ab/se.jpg
Point A hotels,25,100,https://onlineshopping.flysas.com/se/point-a-hotels/19541/,https://onlineshopping.flysas.com/Images/Shops/point-a-hotels/se.jpg
Polarn O. Pyret,25,100,https://onlineshopping.flysas.com/se/polarnopyret/9069/,https://onlineshopping.flysas.com/Images/Shops/polarnopyret/se.jpg
Proffsmagasinet,25,100,https://onlineshopping.flysas.com/se/proffsmagasinet/18753/,https://onlineshopping.flysas.com/Images/Shops/proffsmagasinet/se.jpg
Proshop,10,100,https://onlineshopping.flysas.com/se/proshop/8496/,https://onlineshopping.flysas.com/Images/Shops/proshop/se.jpg
Protein,50,100,https://onlineshopping.flysas.com/se/protein/19589/,https://onlineshopping.flysas.com/Images/Shops/protein/se.jpg
ProteinBolaget,25,100,https://onlineshopping.flysas.com/se/proteinbolaget/7492/,https://onlineshopping.flysas.com/Images/Shops/proteinbolaget/se.jpg
Prylife,50,100,https://onlineshopping.flysas.com/se/prylife/19554/,https://onlineshopping.flysas.com/Images/Shops/prylife/se.jpg
Prylstaden,50,100,https://onlineshopping.flysas.com/se/prylstaden/18821/,https://onlineshopping.flysas.com/Images/Shops/prylstaden/se.jpg
Prylster,50,100,https://onlineshopping.flysas.com/se/prylster/19115/,https://onlineshopping.flysas.com/Images/Shops/prylster/se.jpg
Puma,25,100,https://onlineshopping.flysas.com/se/puma-1/19506/,https://onlineshopping.flysas.com/Images/Shops/puma-1/se.jpg
Pyret & Snäckan,20,100,https://onlineshopping.flysas.com/se/pyret-snackan/18803/,https://onlineshopping.flysas.com/Images/Shops/pyret-snackan/se.jpg
Racketspecialisten,10,100,https://onlineshopping.flysas.com/se/racketspecialisten/19500/,https://onlineshopping.flysas.com/Images/Shops/racketspecialisten/se.jpg
Radisson Hotels,25,100,https://onlineshopping.flysas.com/se/radisson-hotels/19440/,https://onlineshopping.flysas.com/Images/Shops/radisson-hotels/se.jpg
Ray-Ban,25,100,https://onlineshopping.flysas.com/se/ray-ban/19081/,https://onlineshopping.flysas.com/Images/Shops/ray-ban/se.jpg
Razer,10,100,https://onlineshopping.flysas.com/se/razer/19526/,https://onlineshopping.flysas.com/Images/Shops/razer/se.jpg
Reebok,25,100,https://onlineshopping.flysas.com/se/reebok/17065/,https://onlineshopping.flysas.com/Images/Shops/reebok/se.jpg
Rehabgrossisten,25,100,https://onlineshopping.flysas.com/se/rehabgrossisten/19221/,https://onlineshopping.flysas.com/Images/Shops/rehabgrossisten/se.jpg
Resväskor,25,100,https://onlineshopping.flysas.com/se/resvaskor/18889/,https://onlineshopping.flysas.com/Images/Shops/resvaskor/se.jpg
Richmond & Finch,25,100,https://onlineshopping.flysas.com/se/richmond-finch/18565/,https://onlineshopping.flysas.com/Images/Shops/richmond-finch/se.jpg
Rimowa,25,100,https://onlineshopping.flysas.com/se/rimowa/19157/,https://onlineshopping.flysas.com/Images/Shops/rimowa/se.jpg
Risskov,25,100,https://onlineshopping.flysas.com/se/risskov-1/19395/,https://onlineshopping.flysas.com/Images/Shops/risskov-1/se.jpg
RITO,50,100,https://onlineshopping.flysas.com/se/rito/18594/,https://onlineshopping.flysas.com/Images/Shops/rito/se.jpg
Röhnisch,50,100,https://onlineshopping.flysas.com/se/rohnisch/9164/,https://onlineshopping.flysas.com/Images/Shops/rohnisch/se.jpg
Royal Design,25,100,https://onlineshopping.flysas.com/se/royal-design/6899/,https://onlineshopping.flysas.com/Images/Shops/royal-design/se.jpg
Rum21,25,100,https://onlineshopping.flysas.com/se/room21/7864/,https://onlineshopping.flysas.com/Images/Shops/room21/se.jpg
SACKit,25,100,https://onlineshopping.flysas.com/se/sackit-se/19327/,https://onlineshopping.flysas.com/Images/Shops/sackit-se/se.jpg
Sail Racing,50,100,https://onlineshopping.flysas.com/se/sail-racing/18930/,https://onlineshopping.flysas.com/Images/Shops/sail-racing/se.jpg
Salming,50,100,https://onlineshopping.flysas.com/se/salming/17510/,https://onlineshopping.flysas.com/Images/Shops/salming/se.jpg
Sandqvist,25,100,https://onlineshopping.flysas.com/se/sandqvist-1/19470/,https://onlineshopping.flysas.com/Images/Shops/sandqvist-1/se.jpg
Scandic,25,100,https://onlineshopping.flysas.com/se/scandic-1/19555/,https://onlineshopping.flysas.com/Images/Shops/scandic-1/se.jpg
scandinavian jewelry design..,25,100,https://onlineshopping.flysas.com/se/scandinavian-jewelry-design/19492/,https://onlineshopping.flysas.com/Images/Shops/scandinavian-jewelry-design/se.jpg
Se Möbler,25,100,https://onlineshopping.flysas.com/se/se-mobler/19491/,https://onlineshopping.flysas.com/Images/Shops/se-mobler/se.jpg
Sephora,25,100,https://onlineshopping.flysas.com/se/sephora/18618/,https://onlineshopping.flysas.com/Images/Shops/sephora/se.jpg
Shaping New Tomorrow,25,100,https://onlineshopping.flysas.com/se/shaping-new-tomorrow/18780/,https://onlineshopping.flysas.com/Images/Shops/shaping-new-tomorrow/se.jpg
Shirtstore,50,100,https://onlineshopping.flysas.com/se/shirtstore/8388/,https://onlineshopping.flysas.com/Images/Shops/shirtstore/se.jpg
Shoemed,50,100,https://onlineshopping.flysas.com/se/shoemed/8020/,https://onlineshopping.flysas.com/Images/Shops/shoemed/se.jpg
Shopido,50,100,https://onlineshopping.flysas.com/se/shopido/19010/,https://onlineshopping.flysas.com/Images/Shops/shopido/se.jpg
Shopping4net,25,100,https://onlineshopping.flysas.com/se/shopping4net/6902/,https://onlineshopping.flysas.com/Images/Shops/shopping4net/se.jpg
Shytobuy,50,100,https://onlineshopping.flysas.com/se/shytobuy-1/19252/,https://onlineshopping.flysas.com/Images/Shops/shytobuy-1/se.jpg
Sif Jakobs,25,100,https://onlineshopping.flysas.com/se/sif-jakobs/19478/,https://onlineshopping.flysas.com/Images/Shops/sif-jakobs/se.jpg
Simply.com,1,,https://onlineshopping.flysas.com/se/simply.com-1/19407/,https://onlineshopping.flysas.com/Images/Shops/simply.com-1/se.jpg
SizeOfficial,25,100,https://onlineshopping.flysas.com/se/sizeofficial/18496/,https://onlineshopping.flysas.com/Images/Shops/sizeofficial/se.jpg
Sjöstrand Coffee,50,100,https://onlineshopping.flysas.com/se/sjøstrand-coffee/19045/,https://onlineshopping.flysas.com/Images/Shops/sjøstrand-coffee/se.jpg
Skechers,25,100,https://onlineshopping.flysas.com/se/skechers/19457/,https://onlineshopping.flysas.com/Images/Shops/skechers/se.jpg
Skistarshop,20,100,https://onlineshopping.flysas.com/se/skistarshop/19590/,https://onlineshopping.flysas.com/Images/Shops/skistarshop/se.jpg
Skistart,15,100,https://onlineshopping.flysas.com/se/skistart/7228/,https://onlineshopping.flysas.com/Images/Shops/skistart/se.jpg
Skruvat,25,100,https://onlineshopping.flysas.com/se/skruvat/7898/,https://onlineshopping.flysas.com/Images/Shops/skruvat/se.jpg
sliqhaq.se,50,100,https://onlineshopping.flysas.com/se/sliqhaq.se/8786/,https://onlineshopping.flysas.com/Images/Shops/sliqhaq.se/se.jpg
Småkassen,50,100,https://onlineshopping.flysas.com/se/smakassen/19112/,https://onlineshopping.flysas.com/Images/Shops/smakassen/se.jpg
SmartBuyGlasses,25,100,https://onlineshopping.flysas.com/se/smartbuyglasses/18507/,https://onlineshopping.flysas.com/Images/Shops/smartbuyglasses/se.jpg
Smartphoto,25,100,https://onlineshopping.flysas.com/se/smartphoto-se/18906/,https://onlineshopping.flysas.com/Images/Shops/smartphoto-se/se.jpg
Smyckendahls,50,100,https://onlineshopping.flysas.com/se/smyckendahls/19007/,https://onlineshopping.flysas.com/Images/Shops/smyckendahls/se.jpg
SnappCar,100,100,https://onlineshopping.flysas.com/se/snappcar-1/18591/,https://onlineshopping.flysas.com/Images/Shops/snappcar-1/se.jpg
Sneakersnstuff,25,100,https://onlineshopping.flysas.com/se/sneakersnstuff/7483/,https://onlineshopping.flysas.com/Images/Shops/sneakersnstuff/se.jpg
SoBling,50,100,https://onlineshopping.flysas.com/se/sobling/6934/,https://onlineshopping.flysas.com/Images/Shops/sobling/se.jpg
Söderströms,10,100,https://onlineshopping.flysas.com/se/soderstroms-1/19310/,https://onlineshopping.flysas.com/Images/Shops/soderstroms-1/se.jpg
Soffadirekt,25,100,https://onlineshopping.flysas.com/se/soffadirekt/8488/,https://onlineshopping.flysas.com/Images/Shops/soffadirekt/se.jpg
Solhem Inredning,25,100,https://onlineshopping.flysas.com/se/solhem-inredning/7986/,https://onlineshopping.flysas.com/Images/Shops/solhem-inredning/se.jpg
Somfy,50,100,https://onlineshopping.flysas.com/se/somfy/18893/,https://onlineshopping.flysas.com/Images/Shops/somfy/se.jpg
Sonos,50,100,https://onlineshopping.flysas.com/se/sonos/19143/,https://onlineshopping.flysas.com/Images/Shops/sonos/se.jpg
Sothie,25,100,https://onlineshopping.flysas.com/se/sothie/19548/,https://onlineshopping.flysas.com/Images/Shops/sothie/se.jpg
SoundStoreXL,25,100,https://onlineshopping.flysas.com/se/soundstorexl/19421/,https://onlineshopping.flysas.com/Images/Shops/soundstorexl/se.jpg
Sova,25,100,https://onlineshopping.flysas.com/se/sova/18723/,https://onlineshopping.flysas.com/Images/Shops/sova/se.jpg
Sparnet,50,100,https://onlineshopping.flysas.com/se/sparnet/18949/,https://onlineshopping.flysas.com/Images/Shops/sparnet/se.jpg
Sportgymbutiken,25,100,https://onlineshopping.flysas.com/se/sportgymbutiken/8275/,https://onlineshopping.flysas.com/Images/Shops/sportgymbutiken/se.jpg
Sportkost.se,25,100,https://onlineshopping.flysas.com/se/sportkost.se/19308/,https://onlineshopping.flysas.com/Images/Shops/sportkost.se/se.jpg
Sportproffsen,25,100,https://onlineshopping.flysas.com/se/sportproffsen/19386/,https://onlineshopping.flysas.com/Images/Shops/sportproffsen/se.jpg
Sportshopen,25,100,https://onlineshopping.flysas.com/se/sportshoppen/19583/,https://onlineshopping.flysas.com/Images/Shops/sportshoppen/se.jpg
Sportsmart,50,100,https://onlineshopping.flysas.com/se/sportsmart/8962/,https://onlineshopping.flysas.com/Images/Shops/sportsmart/se.jpg
Sporttema,25,100,https://onlineshopping.flysas.com/se/sporttema/7481/,https://onlineshopping.flysas.com/Images/Shops/sporttema/se.jpg
Stålhästen,10,100,https://onlineshopping.flysas.com/se/stalhasten/19307/,https://onlineshopping.flysas.com/Images/Shops/stalhasten/se.jpg
Stay In Place,25,100,https://onlineshopping.flysas.com/se/stay-in-place/18722/,https://onlineshopping.flysas.com/Images/Shops/stay-in-place/se.jpg
Stella McCartney,25,100,https://onlineshopping.flysas.com/se/stella-mccartney/19243/,https://onlineshopping.flysas.com/Images/Shops/stella-mccartney/se.jpg
Stick,50,100,https://onlineshopping.flysas.com/se/stick.se/19171/,https://onlineshopping.flysas.com/Images/Shops/stick.se/se.jpg
Stiga Sports,50,100,https://onlineshopping.flysas.com/se/stiga-games/18822/,https://onlineshopping.flysas.com/Images/Shops/stiga-games/se.jpg
Stjärnurmakarna,25,100,https://onlineshopping.flysas.com/se/stjarnurmakarna-1/19261/,https://onlineshopping.flysas.com/Images/Shops/stjarnurmakarna-1/se.jpg
StockX,10,100,https://onlineshopping.flysas.com/se/stockx/19540/,https://onlineshopping.flysas.com/Images/Shops/stockx/se.jpg
Stööks,25,100,https://onlineshopping.flysas.com/se/stooks-1/19329/,https://onlineshopping.flysas.com/Images/Shops/stooks-1/se.jpg
Stor & Liten,25,100,https://onlineshopping.flysas.com/se/stor-liten/7912/,https://onlineshopping.flysas.com/Images/Shops/stor-liten/se.jpg
Stormberg,50,100,https://onlineshopping.flysas.com/se/stormberg/7324/,https://onlineshopping.flysas.com/Images/Shops/stormberg/se.jpg
Stronger,50,100,https://onlineshopping.flysas.com/se/stronger/7947/,https://onlineshopping.flysas.com/Images/Shops/stronger/se.jpg
Stuffstore,100,100,https://onlineshopping.flysas.com/se/stuffstore/19477/,https://onlineshopping.flysas.com/Images/Shops/stuffstore/se.jpg
Stylingagenten.se,50,100,https://onlineshopping.flysas.com/se/stylingagenten.se-2/19042/,https://onlineshopping.flysas.com/Images/Shops/stylingagenten.se-2/se.jpg
Suitopia,50,100,https://onlineshopping.flysas.com/se/suitopia/18869/,https://onlineshopping.flysas.com/Images/Shops/suitopia/se.jpg
